,내용,댓글,댓글쓴이,대댓글여부,id
2209,인턴 학점인정신청서는 어디서 수령할수 있나요? 글캠입니다아,"['전공으로 인정받고 싶으시면 각 학과 사무실, 교양으로 인정받고 싶으시면 교양대학 사무실에 문의하시면 됩니다 단 해당학과, 단과대마다 인턴학점 인정 기준이 다르기 때문에 이건 따로 문의하셔야 됩니다']",['에타조교'],['parent'],58961239
2210,수업이 6명이면 에이가 몇명인가여?,"['3', '인원수 대로라면 50퍼센트인 3명이 맞습니다 다만 재수강생, 외국인 학생, 위탁 교육생 등이 있다면 이분들은 제외하고 카운터해야 합니다']","['익명', '에타조교']","['parent', 'parent']",58953671
2211,이중전공 변경이 한번 밖에 없다는 거 아는데 혹시 부전공에서 이중으로 올리는것도 이중전공 변경으로 여겨지는 건가요??,['네 해당 경우도 이중전공 변경으로 간주됩니다'],['에타조교'],['parent'],58683470
2212,2019년 1학기 이중전공 변경신청 있나요,"['매학기마다 변경신청을 받습니다 보통 1학기엔 4월경, 2학기엔 10월경에 공지됩니다']",['에타조교'],['parent'],58644495
2213,안녕하세요 방핫동안에 mos  자격증을 취득하거싶은 한 학생입니다.제가 알기로는 방학동안에 학교에서 모스 취득을 위한 강좌가있었 던 것 같은데 어디에서 볼 수 있을까요??,"['학교홈피 공지사항', '이건ㄹㅇ핑프다', '학교 홈피에 들어가셔서 mos로 검색하시면 대략적인 정보를 확인하실 수 있습니다']","['익명', '익명', '에타조교']","['parent', 'parent', 'parent']",58207903
2214,사범대 재학중인데요교원자격증을 취득하지 않으려고 하는데 그래도 교직이수 22학점은 필수인가요?,['제가 사범대 출신이 아니라서 잘 모르겠는데 사범대 계열은 교직이수가 필수라고 들었습니다 이건 소속학과 혹은 사범대에 직접 문의하셔야 될것 같습니다'],['에타조교'],['parent'],58133862
2215,본전공+부전공 하고있습니다 둘다 통대고요부전공에 대한 졸업시험 봐야하나요??,"['아뇨', '부전공은 졸업시험 필요 없습니다 그냥 학점만 채우시면 됩니다']","['익명', '에타조교']","['parent', 'parent']",57844606
2216,이번 학기 졸업 예정자입니다12월 31일까지 어학인증 성적 제출하라는데그 이후에 제출해도 되나요?,['기한을 넘겨도 처리해주는 편인데 되도록 일정을 지키시는게 좋습니다'],['에타조교'],['parent'],57788052
2217,막학기 겨울 계절 신청가는한ㅅ가요?,"['ㅇㅇ이번학기성적으로붙어서나옴', '가능합니다']","['익명', '에타조교']","['parent', 'parent']",57730580
2218,한교에 있는 외국어로서의 한국어 전공이랑 융합전공에 있는 외국어로서의 한국어 전공이랑 뭐가 다른가요,"['융합전공은 외국인 학생에게만 열려있는 걸로 알고있어요~', '윗분이 답변해주셨네요']","['익명', '에타조교']","['parent', 'parent']",57580844
2219,4학녕때 학점 다 이수하고 계절때 수업들을수잇겟지? 재수강!,"['ㄴㄴ', '졸업학점을 모두 채우고 필수과목까지 다 들었다면 안 됩니다', '띠로리로...띠로.... 감사합니당~~']","['익명', '에타조교', '익명(글쓴이)']","['parent', 'parent', 'child']",57551603
2220,세계문화예술경영이중전공 졸업논문 있나요?,"['ㅌㅅ', '??', '네', '졸업시험, 졸업논문 등은 각 전공마다 기준이 상이합니다 해당 전공 사무실에 문의하셔야 됩니다']","['익명', '익명(글쓴이)', '익명', '에타조교']","['parent', 'child', 'parent', 'parent']",57533058
2221,겨울방학 3개월간 어학연수가는데 교환학생이 아니어서 어디 학교에서 수업듣고 그런게 아니라 어학원 같은거 생각하고 있거든요! 이거 학점인정되나요?,"['네', '어학원이 아니면요? 따로 뭐 써야하낭', '아 잠시만 어학당이 아니고 어학원이구나 어학원이면 안될확률이..', '어학당? 뭔차인가요', '대학교에서 운영하는 어학당같은 경우에는 인정이 됐던거같은데ㅠㅠㅠ그냥 사설어학원이면 아마 어려울거에요ㅠㅠ 그랴도 모르니까 국제교류팀에 한번 문의해보셔요!! 정확하지 않은 정보로 답드려 미안해용ㅠㅠㅠ어학당이라 봐가지구ㅠㅠ', '자비유학도 학점인정ㅇ 돼요?', '넹 대신에 1학점당 16만원인가...? 돈 내야해요ㅠ', '어학원이어도 학점인정이 되나요????', '전공 학점 인정이라면 각 학과마다 어학원 이수를 제한하는 경우가 있습니다 해당학과에 문의하시길 바랍니다']","['익명', '익명(글쓴이)', '익명', '익명(글쓴이)', '익명', '익명', '익명', '익명', '에타조교']","['parent', 'child', 'child', 'child', 'child', 'parent', 'parent', 'child', 'parent']",57469240
2222,이번학기 부정공 변경은 언제하나요??혹시 부전공으로 듣다가 이중전공으로 변경하면 그전에 들었던 학점들 다 인정되나요?,"['1. 이중신청/변경 끝난 후요. 2. 네', '보통 1학기엔 4월 경, 2학기엔 10월 경에 이중전공 변경 끝나고 받습니다', '부전공으로 듣는 이중전공으로 듣는 동일한 전공이면 다 인정됩니다']","['익명', '에타조교', '에타조교']","['parent', 'parent', 'parent']",57352500
2223,1학년 전필수업 안들은게 있는데 2학년 때 잡기 어렵나요? 증원신청 같은거는 대체로 받아주시는 편인지 궁금합니다! 본전공이고 메이저언어예요,['1학년 수업에 2학년 학생 티오를 할당하는건 각 학과마다 차이가 있습니다 전필이면 아마 받아줄듯 한데 이건 학과 사무실에 문의하셔야 됩니다'],['에타조교'],['parent'],57081703
2224,겨울방학때 진리반 대학영어 수업 안 열리면진리반 학생은 수강신청 못하는 건가요ㅠㅠㅠ,"['네', '자신의 반만 신청할 수 있습니다', '답변 수정합니다 계절에 한해서 반 상관없이 신청할 수 있습니다']","['익명', '에타조교', '에타조교']","['parent', 'parent', 'parent']",56877178
2225,이중전공을 부전공우로 바꾸면 졸업요건이 달라지진않죠? 이중전공에서는 졸업논문을 써야하는데 부전공으로 내리면 혹시 달라지나 해서요...,"['부전공은 졸논 안씁니당', '부전공은 학위가 나오지 않기 때문에 따로 졸업논문, 시험을 칠 필요는 없습니다 그냥 학점만 채우시면 됩니다']","['(알수없음)', '에타조교']","['parent', 'parent']",56811662
2226,1-2 18학번인데 이중이번에 신청안하면 못하는 건가요?,"['못하는건 아닌데 제때 안되면 나중엔 힘듬', 'ㅇㅇ', '1학년 때 신청하셔야 편합니다 나중에 이중전공 변경 때 할 순 있는데 이때는 티오도 적고 경쟁도 치열합니다']","['(알수없음)', '익명', '에타조교']","['parent', 'parent', 'parent']",56723650
2227,해외 대학 어학당으로 방학기간과 다음학기 휴학하고 그 기간동안 어학연수를 가는데 학점 인정 받으려면 가기전에 과에 말해야하거나 서류작업을 해야하는것이 있나요? 아니면 그냥 다녀와서 서류제출하면 되나요?,"['방학기간은 종정시에서 해외어학연수 신청하는거 해놓고 필요한 서류작성해서 학과장님의 싸인 받아야해요 과마다 다를 수 있습니다', '휴학하고 어학연수도 다 종정ㅅ에 찾으면 나올거에요', '아 네넵 방금 종정시 들어가봣는데 나오네요 감사합니다!!', '전공 학점 인정은 사전에 학과장님 승인을 받아야 합니다 학과마다 차이가 있으니 과사무실에 문의 바랍니다']","['익명', '익명', '익명(글쓴이)', '에타조교']","['parent', 'parent', 'parent', 'parent']",56530048
2228,이중이기 전에 계절로 듣고 이중으로 바꾸면 이중학점으로 들어가나요??,"['변경하시면 가능합니다.', '자동으로 바뀌지는 않고, 따로 신청하셔야 한다는 말씀이예요!', 'A전공을 이중으로 신청해서 들으면 기존에 들었던 A전공 수업들은 다 이중으로 인정됩니다']","['익명', '익명', '에타조교']","['parent', 'child', 'parent']",56423294
2229,제가 이중전공에서 부전공으로 내리려고하는데 졸업요건 표를 보면 2번째 줄에 부전공으로 선택하면 전공54에 부전공21 그렇게써져있는데 그 줄을 다 합해도 졸업에 필요한 134점이 안되는데 무조건 전공심화를 해야하는 건가요?,['최소 이수학점을 다 채우셨다면 그 다음부턴 본인이 원하는 수업으로 134학점을 채우시면 됩니다'],['에타조교'],['parent'],55992746
2230,7쁠1 2학년 1학기에 나갈 수도 있나요?,['3학기~6학기에 재학 또는 휴학중인 학생만 지원 가능합니다 2-2부터 갈수 있습니다'],['에타조교'],['parent'],55656601
2231,장학생서류로 학교장추천서 1부를 가져오라는데 대학생에게 학교장추천서는 뭔가요?대학교에서 양식이 있다는데 어떻게 받을 수 있어요??,"['학생회관에서 원스톱 어쩌고에 가서 문의 하면 알려 드리는 거 같아요~', '1층!', '학종지에 가셔서 학교장추천서가 필요하다고 하심 됩니다']","['익명(글쓴이)', '익명(글쓴이)', '에타조교']","['parent', 'child', 'parent']",55628781
2232,플렉스 장학금은 8학기 이내인 재학생만 가능한가요?,"['삭제된 댓글입니다.', '어떻게 신청하죠?', '8학기 이하면 됩니다 매학기마다 신청시기가 다르니 자세한 신청 일정은 학생감동팀에 문의바랍니다']","['(삭제)', '익명(글쓴이)', '에타조교']","['parent', 'child', 'parent']",55478063
2233,이중을 옮기고 싶은데 경상계 이중 변경 가능한 학점 커트라인이나 경쟁률같은거 알수있는 곳은 없나요 ㅠ 학교페이지 뒤져봐도 잘 안나와있던데,"['그런 자료는 원래 없구 과거 티오정도만 알 수 있어용', '학점 커트라인, 경쟁률 등은 공개되지 않습니다']","['익명', '에타조교']","['parent', 'parent']",55475770
2234,영어학 이중전공 하고 잇는데 토익 말고 낼 외국어 점수 없는거죠...? 플렉스영어 안해두 되는거죠...?!??? 13학번 입니당,"['넹 맞아용', '감사합니당!!!', '안하셔도 됩니다']","['익명', '(알수없음)', '에타조교']","['parent', 'child', 'parent']",55095454
2235,조교님 혹시 막학기에도 이중전공을 부전공으로 내릴 수 있나요?(같은 전공인데 부전공으로만 내리려구요!),"['넹 가능요', '부전으로 내리는 건 어느 학기 때나 가능합니다']","['익명', '에타조교']","['parent', 'parent']",54936894
2236,경영 부전공하다가 이중으로 올리려면 어떤 조건이 필요한가요? 똑같이 토익 750에 경영학과 자체시험을 쳐야하나요?,"['넹', '부전공은 제한조건이 없지만 이중은 학과마다 조건을 다는 경우가 있습니다 경영학과 측에서 제시하는 조건을 충족하셔야 됩니다']","['익명', '에타조교']","['parent', 'parent']",54554749
2237,이번학기 성적 전액장학금 받았는데플렉스 장학금 신청 가능한가요?,['FLEX등 교내 장학금은 등록금 범위 내에서만 지급됩니다 금번엔 이미 전액 다 받으셨으니 FLEX는 받을 수 없습니다'],['에타조교'],['parent'],54297815
2238,세문경 공통기초  세 과목중에 하나를 필수로 들어야하는 전필같은건가요?? 아니라고알고있는데 ㅠㅠ,['전필 여부는 해당 전공 사무실에 문의하셔야 됩니다 수강편람으로도 확인할 순 있는데 최신화가 안 된 경우도 종종 있어서요 ㅜㅜ'],['에타조교'],['parent'],54108118
2239,7+1파견학생 가려면 FLEX 성적이 필요하다고 하는데 성적이 어느정도 되어야 갈 수 있을까요..?? 성적이 낮게 나와서요ㅠㅠ,['음...FLEX는 칠쁠일 조건이 아닙니다 다만 학과 차원에서 조건을 달았을 수도 있으니 이건 학과 사무실에 문의하셔야 합니다 만일 그쪽에서 FLEX는 조건이 아니라고 답한다면 걱정하실 필요 없습니다'],['에타조교'],['parent'],54072051
2240,안녕하세요!!국제 통상 이중전공 하려면 학점이나 시험같이 신경써야 할 게 뭐뭐 있나요??,"['학점 그리고 영어 실력', '국통은 학점컷이 높은 편인데 자체적인 면접도 경쟁이 치열하다고 들었습니다 일단 성적관리 잘 하시고, 구체적인 면접 등은 국통 사무실에 문의바랍니다']","['익명', '에타조교']","['parent', 'parent']",53604316
2241,엘디나 엘티 이중전공 하는데 시험같은거 있나요?? 학점따기 많이 힘들까요?아니면 국제학부가 더 나을까요?,"['이중신청은 각 학과별로 별도 시험, 면접을 하는 경우도 있고 안 하는 경우도 있습니다 이건 엘디, 엘티 전공 사무실에 문의바랍니다(학점 따기 수월한지에 대한 여부는 저도 그 쪽 출신이 아니라서 잘 모르겠네요 ㅜㅜ)']",['에타조교'],['parent'],53222411
2242,9학기에 1학점 신청한거 있는데 그거 드랍하면휴학처리 되는건가요?,['학기 등록(등록금 납부)를 안하시면 해당 학점은 수강신청 취소기간 이후에 일괄 삭제됩니다 단 휴학 절차는 따로 학종지에 문의바랍니다'],['에타조교'],['parent'],53182522
2243,"생리 공결을 내려고 하는데, 학교 홈피에 가서 보니 인정 기간 1주일 내로 유고결석계를 내야 된다고 하더라구요. 그런데 다음 주가 추석이라 못 내는데 어떻게 해야 하나요...?",['그런 경우는 담당 교수님께 문의바랍니다 애초에 유고 인정은 담당 교수 재량이거든요'],['에타조교'],['parent'],53045629
2244,4학년 1학기에 졸업학점 다 채워들어도 4학년 2학기 다녀야하나요?,"['정규 8학기는 다 들으셔야 됩니다', '조기졸업만 예외입니다']","['에타조교', '에타조교']","['parent', 'parent']",53006499
2245,우수선발파견은 플렉스 없어도 되나요?,['학과의 별도 지침이 없다면 칠쁠일 파견은 플렉스와 상관없습니다'],['에타조교'],['parent'],52320408
2246,"1전공은 영어학과, 부전공은 영미문학문화학과 인데요영미문학문화학과 4학년 전공 수업 비고란에 영어대교류 라고 되어있으면제가그걸들으면 전공학점인가요 부전공학점인가요?","['영어대 교류라면 해당 단과대 소속 학과들의 전공학점으로 인정되는걸로 보입니다 단 본전공, 부전공 여부는 해당학과 사무실에 문의하셔야 할듯 합니다']",['에타조교'],['parent'],52171587
2247,실용외국어때문에 질문드립니다. 13학번이고 영문학과인데요. 실용아랍어1은 들었는데아랍어2는 듣지 않은 상태입니다. 헌데 플렉스로 실용외국어 대체가 가능하다하는데플렉스를 영어로 봐서 실용아랍어2를 대체할 수 있나요?,"['실용외국어는 1전공 언어로 이수 불가니까 플렉스 영어도 안되지 않을까요?', '그럴수가..감사합니다', '그래도 혹시 모르니까', '학종지에 한번 물어봐보세요!!!', '감사합니다..새학기 복받으세요', '원래 영어 가능합니다ㅋㅋ 근데 영문학과는 모르겠네여', '기존에 수강한 실용외국어를 다른 언어로 취득한 플렉스로 대체 할 순 없습니다 ㅜㅜ']","['익명', '익명(글쓴이)', '익명', '익명', '익명(글쓴이)', '(알수없음)', '에타조교']","['parent', 'child', 'child', 'child', 'child', 'parent', 'parent']",52131349
2248,학년이 표시된 등록금 영수증은 어디서 받나요?교육비납입증명서에는 학년이 안나와있다고 안된다고해서..,"['등록금 영수증에 학과, 성명, 학번, 학년 다 나와있을텐데요...?']",['에타조교'],['parent'],52037752
2249,교환학생하고 7+1하고 어떻게 다른건가요?,"['보통 다른학교 교환학생 프로그램은 국내대학에서 보내는 학생수랑 외국대학교에서 국내대학으로 보내는 학생수가 어느정도 비슷하거나 일정 비율이 있다거나 그런걸로 알고 있는데 우리는 전공 특성상 어학연수가 중요하니까 해외대학에서 우리학교에 보내주는 학생 수 상관없이 우리학교에서 해외대학으로 학생을 보낼 수 있는 그런 프로그램이라서 7학기는 우리학교에서 & 한학기는 외국대학에서 라는 의미로 7+1 인걸로 알고있음', '윗분이 친절히 잘 설명해주셨네요 감사합니다^^']","['익명', '에타조교']","['parent', 'parent']",52001347
2250,교양 분야 중복으로 들으면 뒤에 들은것은 자선이 되나요??,"['자유선택은 보통 전공, 이중(부)전공, 교양 외의 학점 이수를 말합니다(타 전공 이수 학점 등)']",['에타조교'],['parent'],51834426
2251,제가 부전공자인데 이중전공 우선강의를 신청해야하는데 수강신청 변경기간에 신청하면 되잖아요? 근데 장바구니에 아직도 안담기더라고요.. 변경기간에는 장바구니가 따로 없나요? 그럼 다 일일히 검색해서 신청해야 하나요?,['부전공으로 이미 신청 완료되었다면 장바구니나 수강신청 때도 다 반영됩니다 만일 반영이 제대로 안되었다면 학종지에 문의 바랍니다'],['에타조교'],['parent'],51536573
2252,군대에서도 학점을 이수할방법이있나요? 만약있다면 링크좀 부탁드립니다!,"['나 공군이엇엇는데 방법 몇개 잇엇음 ㅇㅇㅇ 그거 싸지방 로그인할때 확인가능할껄', '외대는 해당사항 없더라', '저도 몇 번 알아봤는데 외대는 상관없더군요...요즘엔 어떤지 모르겠습니다']","['(알수없음)', '익명', '에타조교']","['parent', 'parent', 'parent']",51115654
2253,안녕하세요!!혹시 Hufs career는 계절학기에 꾸준히 열리던데 이번 계절에도 열릴 가능성이 높을까요?,"['넹!', 'Hufs career 같은 필수과목들은 보통 계절에도 꾸준히 열립니다']","['익명', '에타조교']","['parent', 'parent']",50817756
2254,저번 7월에 전공심화+부전공에서 그냥 부전공으로 바꿨는데 그러면 전공을 54학점만 들으면 되는거 맞나요? 그리고 부전공으로 바뀐게 적용이 되고 있는지 어떻게 확인할 수 있나요?,"['학종지요!', '종합정보시스템 -> 전공/교직관리 -> 이수중인 전공에서 확인하실 수 있습니다 그리고 본인의 전공, 학번별 최소 이수학점만 들으시면 됩니다 이건 수강편람에서 확인하실수 있습니다']","['익명', '에타조교']","['parent', 'parent']",50805249
2255,조교들 조교비 들어왓어?,"['아니...', '여전하군요...이놈의 학교...']","['익명', '에타조교']","['parent', 'parent']",50627521
2256,7+1 현재도 취소 가능한가요??ㅠㅠ지금 취소하면 중도 취소로 되어서 장학금 환수해야하나요ㅠㅠ,"['그냥 휴학신청하면 돼여! 제가 그렇게했어여 장학금은 사라지죠', '윗분 말씀대로입니다']","['익명', '에타조교']","['parent', 'parent']",50545808
2257,수강신청할 때 2학년이 1학년으로 표시된 강의를 들으려면 2학년 수강신청 때 해야하는 건가요 아님 1학년 수강신청 때 해야하는거에요?,['본인이 2학년이면 2학년 수강신청 때 해야합니다'],['에타조교'],['parent'],50242101
2258,안녕하세요 등록을 앞두고 걱정이 많습니다.집안 사정때문에 추가 등록기간에 등록을 할 생각이지만 혹시나 추가 등록기간에도 등록을 못하는 경우가 생겼을 때 휴학신청이 가능할까요..? 꼭 답변부탁드려요..,['학교 홈피의 학사일정을 검색하시면 등록일수의 1/4라고 표시된 날짜가 있을 겁니다 최소한 이 날짜 전까지는 납부를 하셔야 됩니다 만일 이 때까지 어려우시다면 따로 학종지에 휴학을 문의하시길 바랍니다 답변이 아주 많이 늦었는데 잘 처리되었길 바랍니다'],['에타조교'],['parent'],49949439
2259,경영학 이중전공생이지만 전공 교류 수업으로 경영학에서 전공선택 과목인 경제학원론(1) 수업을 경제학전공 수업으로 들었었습니다. 학점이 잘 나오지 않아 이번학기에 재수강을 하려고 하는데 경제학전공 경제학원론(2) 수업으로 재수강을 해도 재수강 연결을 할 수 있는지 궁금합니다.,"['보통 1,2로 나뉘어진 수업들은 별도의 수업으로 간주됩니다 본래는 안되지만 혹시 모르니 학과 사무실에 문의하셔서 재수강이 가능한지 문의바랍니다']",['에타조교'],['parent'],49316843
2260,1학년 이수학점이 35가 안되면 이중변경 못하나요..?공지보니까 이중전공 변경 조건이 1학년 이수학점 35이상 이라는 거 같아서ㅠ,"['상관 없습니다 변경할 시점 이수학점이 34이상이면 가능해요', '해당 조건은 우선 배정입니다 즉 34학점이 넘는 학생부터 이중전공을 배정해준다는 뜻입니다 그 이하로 들은 학생도 배정은 되지만 아무래도 후순위로 밀리죠 변경은 됩니다']","['익명', '에타조교']","['parent', 'parent']",49204794
2261,전공심화로 졸업할 예정이고 현재 2학년인데 전공심화 신청은 내년에 해도 안 늦겠죠?,"['넹', '감사해요! 좋은 하루 보내세요~', '전공심화(부전공)은 아무 때나 신청하셔도 됩니다~', '결국 버티지 못하고 이중전공을 신청했습니다,,, ㅋㅋㅋ 조교님 감사해요 좋은 하루 보내세요!']","['익명', '익명(글쓴이)', '에타조교', '익명(글쓴이)']","['parent', 'child', 'parent', 'child']",49185757
2262,글캠 학생인데.. 서울캠퍼스에서 들은 계절학기 전공이 글캠엔 개설이 안되어있는데 이 경우에도 씨플일 경우 재수강이 가능한가요?,['씨플 이하라면 해당 수업 혹은 재수강 연결 가능한 수업으로 대체할 수 있습니다 다만 해당 수업이 글캠에서 열지 않는다면 재수강 시 설캠에서 들으셔야 할듯 합니다 수강편람이나 학종지를 통해 글캠 수업 중 재수강 연결 수업이 있는지 알아보시길 바랍니다'],['에타조교'],['parent'],49085385
2263,제가 경영학과에 경제가 부전공인데경제를 이중전공으로 하고싶으면어떻게 해야하나요??,['이중전공 변경기간에 신청하시면 됩니다'],['에타조교'],['parent'],49078939
2264,만약 학기중에 휴학하면 등록금 환수되나요?,['등록휴학으로 처리됩니다 자퇴 등의 경우에만 환불됩니다'],['에타조교'],['parent'],48958080
2265,"휴학 기간은 재학기간 중 얼마(1년,2년) 이렇게 정해져있나요? 1년휴학하고 학교 다니다가 또 휴학할 순 없나요? ㅠ 홈페이지 가서 휴학도 쳐보고, 이것저것해봤는데 잘 모르겠어서 질문합니다..","['재학중 3년 가능하다고 수강편람에서 봤어요', '군휴학, 출산, 입원치료 등 특수한 사정을 제외한 일반휴학은 최대 3년입니다 이 범위 내에서 휴학은 아무때나 할 수 있습니다']","['익명', '에타조교']","['parent', 'parent']",48904731
2266,전 지금 2학년이고 17학번입니다. 제가 1학년 2학기 때 교양영어2를 듣지 않아서 이번에 오는 2학년 2학기에 들으려고 하니 강의계획서에 강의마다 진리평화창조반이 표시되어있지 않더라고요ㅠㅠ 올해부터는 진리평화창조반이 사라진건가요? 전 아무 수업이나 들으면 되는건가요.??,"['수강신청 기간 전에 표시됩니다! 아직 확정되지 않아서 안 적혀 있는 거예요~~', '네 감사합니다!!', '수강신청 전까진 다 표시됩니다~']","['익명', '익명(글쓴이)', '에타조교']","['parent', 'child', 'parent']",48888277
2267,공로조교 장학금은 학기당 얼마인가요?,"['학부조교는 200만원, 공로장학생은 본인 등록금 기준 30퍼센트를 받습니다 아마 지금도 마찬가지일겁니다']",['에타조교'],['parent'],48875577
2268,여기 조교 없어요에타요정??  이거 게시판 검색하면 요정님이 답해줌,"['안타까움', '뭐가 안타까움', '조교가 사라졌잖아요   누가 항의해서 그랬다고 글 본 거 같은데', '난 그분 말고 에타조교 말한거임 암튼 다 떠났으니 요정한테 물어바 ㅇㅇ', '너지   요정', '내가 왜 요정임?', '그냥 느낌이 그랬음', '그걸 두고 뇌-피-셜- 이라고 하는거지 요정이었으면 직접 답 달지 이러고 있겠냐?', 'ㅋㅋㅋ 그래도  다른분 생겨서 좋음', '근데 왜 없어진거야?ㅠ', '나도 모름 작년 11월부터 안옴 ㅋㅋ', '개인 사정과 집안일 등으로 금번에 다시 활동하게 되었습니다 죄송합니다 ㅜㅜ']","['익명', '익명(글쓴이)', '익명', '익명(글쓴이)', '익명', '익명(글쓴이)', '익명', '익명(글쓴이)', '익명', '익명', '익명(글쓴이)', '에타조교']","['parent', 'child', 'child', 'child', 'child', 'child', 'child', 'child', 'child', 'parent', 'child', 'parent']",48002258
2269,안녕하세요 조교님!이중전공 변경을 하거나 부전공으로 내릴 계획인데 부전공 신청은 아무때나인가요?,"['7월25일입니다', '매학기마다 신청 공고가 뜨니 그 때 하심 됩니다~']","['익명', '에타조교']","['parent', 'parent']",47997481
2270,"처음 이중 전공을 신청할때 붙었고, 이후에 이중 전공을 변경하고 싶어서 변경 기간에 신청했는데 떨어졌어요.. ㅠㅠ 후기 이중 신청때 다시 신청할 수 있나요 아님 끝인건가요..?ㅠㅜㅜ",['변경될 때까지 계속 신청하실 수 있습니다 다만 한번 변경이 되면 그 다음부턴 변경할 수 없습니다'],['에타조교'],['parent'],47969093
2271,안녕하세요!미네르바인성교육 시민교육같이 새로 생긴 파트들은1학년만 들을 수 있나요?,['따로 제한조건은 없는 것으로 알고 있습니다'],['에타조교'],['parent'],47887555
2272,여러분 새로운 게시판 만들었어요!에타요정??게시판 검색하시면 나옵니다 ㅎㅎㅎㅎ,"['삭제된 댓글입니다.', '네..? 지금 아무도 없어서 새로 만든거에요 ??', '위에 댓글 다신 분 진짜 마상.... 왜케 공격적이세요 이 일은 누구나 할 수 있는거 아닌가요 ㅠㅠ', 'ㅇㅇㅇ상처받지마셈 다들 베베 꼬여서 그런거니까ㅠㅠ 난 자주 이용하겟음']","['(삭제)', '익명', '익명', '(알수없음)']","['parent', 'child', 'parent', 'child']",47851597
2273,독일로 파견학생 가려고 대학 찾아보는데 갈 수 있는 대학교 리스트 어디서 볼 수 있을까요..?? 찾아보는데 영어권만 잘 나오고 없어서ㅠㅠ,"['국제교류팀 홈페이지요', '국교팀 홈피에서 교류대학을 확인하실 수 있습니다']","['익명', '에타조교']","['parent', 'parent']",47837857
2274,성적 장학금은 기준이 어떻게 되는건가요??,"['공지에 찾아보면 아주 상세히 잘 나와있어요', '미친 핑프ㅅㄲ가 ㅈㄹ하기는;;', '평점 3.5이상, 14학점 이상입니다 단 이건 최소 조건이고 학과별 티오 내에서 경쟁을 하기 때문에 최소한 평점 4점은 넘어야 기대해 볼만 합니다']","['익명', '익명', '에타조교']","['parent', 'child', 'parent']",47835159
2275,"조교님, 제가 교양외국어를 계절학기로 재수강하려고 하는데요, 계절학기로 하는 재수강도 재수강 제한학점에 포함되는 건가요?","['ㄴㄴ', '계절은 재수강횟수 제한 미포함', '계절은 재수강 횟수에서 차감되지 않습니다']","['익명', '익명', '에타조교']","['parent', 'parent', 'parent']",47794922
2276,"2-1이 막 끝났는데요, 원래 교직생각이 없었어서 교직과목 이수 안하고 이번에 그래서 신청도 못하는데 혹시 이 이후에 신청 할 수 있는 방법이 있을까요?","['헐 없습니당ㅠㅠㅠㅠ 아쉽네요', '에구 ㅜㅜ 감사합니다', '휴학, 연수등으로 2-1에 신청하지 못했다면 2-2 재학생 혹은 3학년 복학 예정자일때 신청 가능합니다']","['익명', '익명(글쓴이)', '에타조교']","['parent', 'child', 'parent']",47764148
2277,조교님 이수관련 궁금한점 여쭙고 싶습니다!만약에 4학년 2학기에 3학점짜리 강의 하나만 듣는데그 강의가 재수강하는 강의면 4학년 2학기는 미이수된걸로 처리되고 졸업이 불가능한가요??,"['삭제된 댓글입니다.', '아 원래 이수한 때의 학점이 바뀌는게 아니라 새로 이수한 때로 이수 시점이 바뀌는건가요?', '아아 이해됐어요!!! 쉽게 설명해주셔서 너무 감사합니당?', '4-2에 들은 3학점은 유지되고 예전에 들은 수업만 없어집니다']","['(삭제)', '(알수없음)', '(알수없음)', '에타조교']","['parent', 'child', 'child', 'parent']",47763556
2278,조교님 안녕하세요! 제가 지금 마인어 부전공인상태로 3학년 1학기를 마쳤는데요 마인어를 이중전공으로 변경하고 싶어서요 그런데 이번 이중전공 변경기간에 올라온 엑셀파일을 보면 마인어 17학번 여석 0 이라고 되어있잖아요.. 이 경우에는 여석이 남을때 까지 기다리는 방법밖에 없나요? 그리고 이중전공 변경은 4월말이나 5월초에 한번하고 11월에도 여석이 있다면 부전공에서 이중전공으로 변경하는게 가능한가요??,"['이중전공 변경 신청은 매학기마다 할 수 있습니다 티오가 그 때 그 때 다른데 금번의 티오가 0이라면 다음 신청 때까지 기다리셔야 됩니다', '단 한번 이중을 변경하면 그 이후부턴 타전공으로 변경이 불가능하니 유의바랍니다(부전공은 가능)']","['에타조교', '에타조교']","['parent', 'parent']",47734078
2279,이중전공을 부전공으로 돌리고 싶습니다. 어떻게 해야하나요? 그리고 부전공으로 돌린다면 전필여부 상관없이 학점만 채우면 되는 건가요?,"['삭제된 댓글입니다.', '제가 확인 못 하는 동안 시비가 붙었었던 모양이네요 죄송합니다 ㅠㅠ 감사합니다 조교님!!', '그냥 부전공 신청기간에 하시면 됩니다 신청 후엔 전필 상관없이 학점만 채우심 됩니다~']","['(삭제)', '익명(글쓴이)', '에타조교']","['parent', 'child', 'parent']",47733142
2280,1학기때 19학점 듣고 2학기때 15학점을 들으면 34학점으로 이중 신청이 가능하잖아요. 그런데 만약 1학년 1학기때 들은 과목들을 2학년때 재수강한다고 해도 이중신청에는 문제가 없는거죠?,['그 때는 이미 이중 신청이 끝난 후이니 상관 없습니다'],['에타조교'],['parent'],47723182
2281,아 취업계 될까요?,['취업유고결석계라면 학종지의 소속 단과대 담당자님께 문의바랍니다 보통은 재직 증명서 등을 준비해서 학과장님 승인까지 받으면 학종지 담당자님이 발급해줍니다'],['에타조교'],['parent'],47713564
