question,answer,id
공로조교 장학금은 학기당 얼마인가요?,"학부조교는 200만원, 공로장학생은 본인 등록금 기준 30퍼센트를 받습니다 아마 지금도 마찬가지일겁니다",48875577
여기 조교 없어요에타요정??  이거 게시판 검색하면 요정님이 답해줌,개인 사정과 집안일 등으로 금번에 다시 활동하게 되었습니다 죄송합니다 ㅜㅜ,48002258
안녕하세요 조교님!이중전공 변경을 하거나 부전공으로 내릴 계획인데 부전공 신청은 아무때나인가요?,매학기마다 신청 공고가 뜨니 그 때 하심 됩니다~,47997481
"처음 이중 전공을 신청할때 붙었고, 이후에 이중 전공을 변경하고 싶어서 변경 기간에 신청했는데 떨어졌어요.. ㅠㅠ 후기 이중 신청때 다시 신청할 수 있나요 아님 끝인건가요..?ㅠㅜㅜ",변경될 때까지 계속 신청하실 수 있습니다 다만 한번 변경이 되면 그 다음부턴 변경할 수 없습니다,47969093
안녕하세요!미네르바인성교육 시민교육같이 새로 생긴 파트들은1학년만 들을 수 있나요?,따로 제한조건은 없는 것으로 알고 있습니다,47887555
여러분 새로운 게시판 만들었어요!에타요정??게시판 검색하시면 나옵니다 ㅎㅎㅎㅎ,No answer by 에타조교,47851597
독일로 파견학생 가려고 대학 찾아보는데 갈 수 있는 대학교 리스트 어디서 볼 수 있을까요..?? 찾아보는데 영어권만 잘 나오고 없어서ㅠㅠ,국교팀 홈피에서 교류대학을 확인하실 수 있습니다,47837857
성적 장학금은 기준이 어떻게 되는건가요??,"평점 3.5이상, 14학점 이상입니다 단 이건 최소 조건이고 학과별 티오 내에서 경쟁을 하기 때문에 최소한 평점 4점은 넘어야 기대해 볼만 합니다",47835159
"조교님, 제가 교양외국어를 계절학기로 재수강하려고 하는데요, 계절학기로 하는 재수강도 재수강 제한학점에 포함되는 건가요?",계절은 재수강 횟수에서 차감되지 않습니다,47794922
"2-1이 막 끝났는데요, 원래 교직생각이 없었어서 교직과목 이수 안하고 이번에 그래서 신청도 못하는데 혹시 이 이후에 신청 할 수 있는 방법이 있을까요?","휴학, 연수등으로 2-1에 신청하지 못했다면 2-2 재학생 혹은 3학년 복학 예정자일때 신청 가능합니다",47764148
조교님 이수관련 궁금한점 여쭙고 싶습니다!만약에 4학년 2학기에 3학점짜리 강의 하나만 듣는데그 강의가 재수강하는 강의면 4학년 2학기는 미이수된걸로 처리되고 졸업이 불가능한가요??,4-2에 들은 3학점은 유지되고 예전에 들은 수업만 없어집니다,47763556
조교님 안녕하세요! 제가 지금 마인어 부전공인상태로 3학년 1학기를 마쳤는데요 마인어를 이중전공으로 변경하고 싶어서요 그런데 이번 이중전공 변경기간에 올라온 엑셀파일을 보면 마인어 17학번 여석 0 이라고 되어있잖아요.. 이 경우에는 여석이 남을때 까지 기다리는 방법밖에 없나요? 그리고 이중전공 변경은 4월말이나 5월초에 한번하고 11월에도 여석이 있다면 부전공에서 이중전공으로 변경하는게 가능한가요??,이중전공 변경 신청은 매학기마다 할 수 있습니다 티오가 그 때 그 때 다른데 금번의 티오가 0이라면 다음 신청 때까지 기다리셔야 됩니다,47734078
이중전공을 부전공으로 돌리고 싶습니다. 어떻게 해야하나요? 그리고 부전공으로 돌린다면 전필여부 상관없이 학점만 채우면 되는 건가요?,그냥 부전공 신청기간에 하시면 됩니다 신청 후엔 전필 상관없이 학점만 채우심 됩니다~,47733142
1학기때 19학점 듣고 2학기때 15학점을 들으면 34학점으로 이중 신청이 가능하잖아요. 그런데 만약 1학년 1학기때 들은 과목들을 2학년때 재수강한다고 해도 이중신청에는 문제가 없는거죠?,그 때는 이미 이중 신청이 끝난 후이니 상관 없습니다,47723182
아 취업계 될까요?,취업유고결석계라면 학종지의 소속 단과대 담당자님께 문의바랍니다 보통은 재직 증명서 등을 준비해서 학과장님 승인까지 받으면 학종지 담당자님이 발급해줍니다,47713564
질문있습니당글캠국경이중전공생이어서 계절학기때 설캠에서 학점인정받을수있는 수업을 듣고있는데정규학기때도 설캠경영학과에 개설되는 강의를 듣고성적인정받을수있나용???,정규학기 수강은 윗분 말씀대로 안됩니다,47680124
안녕하세요 조교님영통은 졸업할 때 영어 이외에 제2외국어 시험 점수도 필요한 게 사실인가요??(현실도피),윗분이 잘 설명해 주셨네요 감사합니다~,47676785
2학기 시간표 언제부터 짤 수 있나욤,보통 1학기 끝나고 나서 각 학과별로 시간표 작업을 합니다 장바구니 전까지는 다 끝나는 편입니다,47645243
글캠)안녕하세요 조교님! 제가 이번에 성적 장학금을 받으려면 종합정보시스템에 뭐 신청해야하나요??ㅠㅠㅠ학과 홈페이지 들어가보니까 신청하라고 써져있는데 잘 모르겠네요ㅠㅠ,이건 옛날 공지 같은데요...예전엔 종합정보시스템에서 따로 신청을 해야했는데 지금은 그럴 필요 없습니다,47622565
"안녕하세요 조교님!저는 추가학기로 막학기를 다니고 있는 학생입니다.이번 계절학기로 총 132학점의 이수가 끝나게되고, 나머지 2학점은 실용영어2를 남겨두고 있습니다.실용외국어를 플렉스로 대체하려고 했었는데 대체 신청을 했어야 했단 걸 제 착각으로 잊고 있었습니다.여전히 실용 외국어2는 수강하지 않고 플렉스로 대체하고 졸업하려고 합니다.플렉스는 학기 중에 대체 신청을 하라고 나와있는데 이런 경우 2학기는 등록을 해야하는 건지, 등록금은 어떻게 되는 건지 궁금합니다.읽어주셔서 감사합니다.",실용영어 미이수 상태(필수 교과목 학점 부족)이기 때문에 플렉스 대체를 해도 등록은 해야합니다 3학점 이하는 등록금의 1/6을 내야하는데 이건 학종지에 문의하셔야 할 듯 합니다,47612057
경영 부전하다가 이중으로 올리면여태까지 들은 경영학점 자동으로 이중학점으로 바뀌나요아님 따로 이수영역변경(?)신청해야하나요??,자동으로 변경됩니다 간혹 변경이 안되는 경우도 있는데 학종지에 문의하면 바꿔줍니다~,47610740
죄송한대..교내장학금은 따로 신청안해도 되는거에요??,"성적장학금 등은 따로 신청 안해도 됩니다 단 학과에서 선발하는 공로장학금, 학생감동팀에서 공지하는 플렉스 장학금 등은 따로 신청하셔야 됩니다 교내 장학금마다 약간씩 달라요",47603109
안녕하세요.재입학에 대해 여쭤보려고 합니다 !다른 학교로 입학하려는 건 아니고 누적된 학사경고를 없애려고 재입학을 고민중인데 그거 말고도 다른 재입학의 메리트가 있나요 ??,그냥 재입학하는 겁니다 제적 상태를 원상복구하는거죠 따로 메리트는 없습니다,47582675
안녕하세요 조교님~~ 다름이 아니구 이중전공 변경에 대해서 여쭤보려고합니다!!ㅎㅎ 현재 2학년 재학중이고 작년에 이중전공 신청했으나 하나도 안들었거든요... 졸업도 걸리고 해서 그냥 다른 전공을 부전공으로 신청하려하는데요! 이중전공->(다른 전공) 부전공 으로 내리려면 어떻게 해야하나요?,부전공은 보통 이중전공 변경기간 직후에 실시합니다 4월이랑 10월경인데 부전공은 따로 제한이 없으니 신청기간에 맞춰서 그냥 신청하심 됩니다,47547766
조교님 자기전공이나 부전공이나 이중전공을 제외한 다른학과 수업을 들을시 자선학점으로 들어가나요? 그리고 다른학과 수업중 못들을 수 있는 수업도 있나요?,1. 자선학점이 됩니다 2. 별도로 제한은 없는데 일부 수업의 경우 학과측에서 제한을 하는 경우도 있습니다,47501373
조교님! 7+1 파견제도중 영미권말고다른나라대학은 자신이 선택해서 준비하는건가요?,국제교류팀 홈피에 해외교류대학 목록이 있습니다 그 외에 학과 차원에서 일부 어학원도 인정하는 경우도 있으니 학과 사무실에도 한 번 문의하시길 바랍니다,47467551
조교님 사범대생 교육봉사 60시간 채우는 것 교육 관련된 봉사활동이면 유치원이든 지역아동센터든 어디서 하든지 상관 없나요 ..? 1365나 vms에 기록 올라간다는 전제 하에요!,사범대의 교육봉사 건은 사범대에 직접 문의하셔야 할 듯 합니다 저도 그 쪽은 잘 몰라서요 ㅜㅜ,47440867
조교님 면학장학금이랑 국가장학금 2유형 차이점좀알려주세요~~^^그리고 성적 기준도 알려주시면 정말 감사드리겠습니다. 참고로 전 4분위입니다!,"면학장학금과 국장2 모두 학기중에 등록금 범위, 소득분위에 따라 지급하는 장학금입니다 단 면학장학금의 경우 학교에서 신청자들을 종합해 예산 범위 내에서 지급하기 때문에 그 때 그 때 성적 기준이 다르다고 알고 있습니다",47435277
7+1 로 가면 장학처리되는데해당학기에 성적장학금 받을 수 있는 성적이되면성적장학금은 자동취소되서 못받는건가요??,칠쁠일 전액 장학이면 못 받고 반액 장학이면 나머지 반액 범위 내에서 받습니다 등록금 한도 내에서 받는 거라서요,47428804
조교님!혹시 교환학생 중에 계절학기 수강 가능 한 가요???,일단 교환학생도 정규학기 재학생이니 계절학기 신청 조건은 됩니다 다만 교환학생 1학기 -> 계절학기 -> 교환학생 2학기는 어떻게 처리되는지 저도 잘 모르겠네요...국제교류팀도 본교 계절학기 건은 자신들의 소관이 아니니 잘 모를것 같은데  이건 학종지의 계절학기 담당자에게 문의바랍니다,47416796
7+1 프로그램 다녀온 이후 추가적으로 해야 할 것들이 있을까요? 귀국보고서는 썼습니다. 그리고 학점이 전공 18학점인 것 맞나요...?,"3,6,9,12월에 국제교류프로그램 학점인정 공지가 뜹니다 공지에서 안내하는 절차대로 하시면 됩니다 단 전공학점 인정은 각 학과마다 기준이 다르니 이건 학과 사무실에 문의바랍니다",47367222
수시 입학장학금 pdf파일에 유지하려면 학점 3.2  이상이어야한다는 조항을 찾아볼수없는데 저 위로 유지해야하는거 맞는건가요?,학생감동팀 안내사항 중 입학장학금 파트를 확인해주시기 바랍니다 https://builder.hufs.ac.kr/user/indexSub.action?codyMenuSeq=4079&siteId=student&menuType=T&uId=1&sortChar=A&menuFrame=&linkUrl=menu05_a1.html&mainFrame=right,47353044
조교님 전공과목 해당 학기에 동일과목이 없으면 그 과목은 재수강 자체가 불가능한건가요 ㅜㅠ?,동일과목이 없다면 재수강 연결 과목이 있을겁니다 학과 사무실에 문의 바랍니다,47338945
졸업사정예정자가 졸업예정자 맞나요?,"졸업사정예정자는 졸업시험이나 졸업논문을 앞두고 있다는 뜻입니다 시험이나 논문을 패스했으면 그때 졸업예정자가 되는 거지요 그와 별도로 기업에서 말하는 졸업예정자는 보통 입사일 기준 졸업이 가능한 자를 뜻하는 겁니다 그 때까지 졸업시험, 영어성적 다 해결될거라고 판단되면 지원하심 됩니다",47325829
반액장학생인데요 이 장학제도는 교환학생갈때도 적용되나요?,교환이든 칠쁠일 파견이든 다 적용됩니다 파견의 경우에는 따로 장학 혜택이 나오지만 등록금 범위 내에서 두 개 다 받으실 수 있습니다(칠쁠일 반액 장학 + 기존의 반액 장학 = 전액 장학),47274887
이번 1학기에 분할납부했었는데 다음학기도 분할납부 가능한가요??,매학기마다 신청하실 수 있습니다,47256462
안녕하세요! 재수강 연결 관련해서 하나 여쭙고 싶어서 글 남깁니다 :)재수강하고 싶은 과목은 동일 과목으로밖에 대체할 수 없는 건가요??주위 말 들어보니까 그냥 과목 이름이 달라도 재수강 연결 가능하다고 하던데.. 뭐가 맞는지 궁금해서 연락남깁니다ㅠㅡㅠ,"교양은 같은 카테고리 내에서, 전공은 해당 학과가 지정한 교과목으로 재수강 가능합니다",47153962
이번 7월 초에 a이중전공에서 b부전공으로 변경 한 다음에 11월 이중전공 신청 기간에 b부전공을 b이중으로 올리는 것도 가능한가요? 이중전공 한 번 변경하면 그 뒤로 못한다고 들어서 혹시 부전에서 이중으로 올리는 것도 불가능한지 여쭤봐요ㅜ,이미 이중을 변경한 적이 있다면 b부전을 b이중으로 올릴 순 없습니다 단 후기이중전공을 해서 추가학기 이수로 올리는건 가능합니다,47127129
제가 이중전공응 변경하려고 해서이번학기에 바꿀 전공 수업을 들었는데이중전공이 바뀌면 그냥 시스템 상 알아서자율전공에서 이중전공 인정으로 수업들이 바뀌나요?아니면 신청해야하나여?,자동으로 변경됩니다 간혹 변경이 안되는 경우가 있는데 이땐 윗분 말씀대로 이수구분 정정 하시면 됩니다,47118527
혹시 학교에서 다치면 보험처리가 되나요??,"학교행사 참여, 학교 근로 등등 경우에 따라 다릅니다",47107644
하반기에 막학기를 앞둔 학생이에요제가 취업을 하게되었고마지막학기는 2학점만 수강하면 졸업학점을 다 채웁니다그래서 취업계를 쓰려고하는데 절차가 어떻게되는지 알려주세요!아 그리고 졸업인증으로 토익점수를 학종지에 내라던데 어떻게내는건가요???? 인터넷에서 점수확인증?같은거 뽑아서 학종지가서 제출하면 되나요!,1. 학종지의 소속 단과대 담당자님께 문의하시면 됩니다 재직증명서 같이 취업 사실을 증명할 서류가 필요합니다 2. 공인영어점수 증명서를 출력해 학종지의 졸업담당자 분께 제출하면 됩니다,47104962
올해수능보고 내년에 타학교 다니다가다시 자퇴하고 외대 재입학 되나요?,자퇴를 하고 타대학에 다니다가 거기서 다시 자퇴를 하고 외대로 재입학할 순 있습니다 일단 자퇴자도 재입학 신청 대상이 되거든요 다만 기존에 취득학점이 없고 평점이 0인 경우엔 불가능합니다 거기다 해당 학과에서 승인하지 않는 경우(학과장 거부)도 재입학이 불허됩니다 이건 변수가 워낙 많아서 제가 정확히 답을 드리긴 어려울듯 합니다,47097153
"편입준비하고있는 학생입니다.2학년 수료에 해당하는 학점이 필요하다고해서 저희학교를 보니까 70학점이더라구요.제가 이중전공을 하고있어서 졸업학점이 전공70 이중42 교양32 를 해야하는데,2학년 수료를 하려면 이에 해당하는 비율로 채우는 건가요 아니면 비율상관없이 다 섞어서 70학점을 채우면 되는 건가요?",그냥 70학점이면 됩니다 다만 동일계열로 편입하실거면 전공 과목을 많이 들어야겠지요,47095546
1학년인디1학년 여름 겨울 계절도 이중 정할때 포함되는거 맞죠?,이중전공 신청 시기가 1-2학기인데 겨울 계절은 그 이후이니 당연히 성적이 포함되지 않지요,47072278
실용외국어 플렉스 대체는 학기중에만 가능한가요?? 그렇다면 만약 학기중에 20학점 듣고 있다면 대체 불가인가요??,등록중이시면 상관없습니다 학기중 최대 학점과는 무관합니다,47070847
이중전공에서 부전공으로 바꿀 건데 부전공 변경 기간은 언제인가요? 그 때 이중에서 부전으로 바꾸는 것도 가능한가요?,"이중 변경이 보통 4월, 10월인데 그거 끝나고 부전공 변경 공지 뜹니다 이중에서 부전으로 바꾸는것도 가능합니다",47050351
성적장학금이요 재수강 학점 포함 14학점 이상인가요?,"14학점 이상, 평점 3.5 이상이 조건입니다 재수강 학점은 상관없습니다",47013300
이번에 이중전공 변경신청한 2학년 인데요배정될때 학점은 1-1이랑 1-2만 반영되나요?아니면 2-1까지 반영되는 건가요??,이중전공 변경은 신청시점까지의 성적을 반영합니다,47006561
조교님 학기중 현장실습 학점인정은 학교랑 연계해주는 곳이랑 하면 보통 학과에서 인정해주나요??,전공학점 인정 여부는 해당학과에서 결정합니다 학교는 학과에서 승인한대로만 처리해주고요 이 건은 해당 학과 사무실에 문의 바랍니다,47003926
"신입생인데 지금 봐야할게 뭐가 있을까요?학교홈페이지 수강편람, 기숙사 신청만 확인하면 되나요?",수강편람만 잘 보시면 웬만한 궁금증은 다 해결될 겁니다^^,46948018
예를들어서 전공 필수이수학점이 10학점일때3+3+3+3=12학점을 들으면남은 2학점은 자선처리되나요? 아니면 버려지는건가요,그냥 전공학점입니다 다만 본인의 졸업이수학점에 자선이 필요없다면 초과된 전공학점은 그냥 낭비된 거죠...,46842385
제가 담학기 군휴학하는데 2학기 등록금 미리 내도 상관없나요? 2학기 등록금 미리 내두고 복학하게요.(부모님 회사에서 지원금 나오는게 언제 끊길지 몰라서요..),등록휴학 하시면 됩니다 일단 일반휴학으로 뒀다가 나중에 군휴학으로 바꿀 수 있습니다,46585683
"조교님께! 조교님 여쭤볼게있습니다?? 도와주세요...간절히??제가 지금 1학년인데 1학년끝나고 2학년 1학기를 교환학생이나 7+1로 다녀오고, 2학년2학기부터 해외대학편입 가능한가요?",해외대학마다 입학조건이 다르니 이건 제가 답변하기 어려울듯 합니다 ㅜㅜ,46511368
안녕하세요. 교원자격은 모두 충족인데 신청을 놓쳤습니다. 현재 2학년 1학기구요... 이런 경우에는 신청 못하는 거죠?ㅠㅠ,"휴학, 연수 등의 사정으로 2-1에 신청 못했다면 2-2 재학생 또는 3-1 복학예정자 신분으로 지원할 수 있습니다 이건 학종지 교직담당자님께 문의 바랍니다",46508357
안녕하세요2학기 때 해외파견으로 외국에 가게 되는데요파견학생으로 가면 degree program이 아니라 어학연수 프로그램만 들을 수 있는 건가요??,각 해외대학마다 차이는 있겠지만 보통 학부과정도 들을 수 있습니다,46315388
작년 이중전공 점수 컷은 어디서 알 수 있을까요??..ㅜㅜ,공식적으로 성적컷은 공개되지 않습니다 다만 에타 이중전공 게시판에서 학생들끼리 성적을 공유하기도 하니 확인바랍니다,46299075
휴학생도 수강신청 가능한가요?,신청은 가능합니다 단 등록하지 않으면 수강신청 포기기간 직후 신청 내역이 일괄 삭제됩니다,46266612
안녕하세요 조교님 7+1로 파견나가는데 국가장학금 받을수 있나요?,등록금 범위 내 지급입니다 즉 칠쁠일 전액을 받으면 지급이 안되고 반액이면 나머지 반액의 범위 내에서 지급받습니다,46252782
제가 국제통상을 이중전공하고 있는데요. 이중전공은 42학점 들어야하는데 국통 이중전공 개설 과목을 다 들어도 36학점밖에 안되더라구요. 이렇게 되면 1전공자들의 수업을 따로 들어야하는건지 궁금합니다,전필 다 채우고 윗분 말씀대로 34학년 수업을 들으시면 될 듯 합니다,46173877
그 대학생이면 마크로오피스 공짜로 받을수 있는 법 있잖아요 그거 어떻게 받는거죠???,윗분께서 설명을 잘 해주셨군요 감사합니다~,46149825
글캠생인데 설캠 이중전공을 변경해서 자선으로 넘어가면 다시 재수강 못하나요?이중이 더이상 아니면 수업을 들을 수 없는 걸로 알고있습니다.,네 안됩니다 글캠생은 설캠 이중만 들을 수 있으니까요 이중을 변경하면 못듣죠 ㅜㅜ,46144004
여기에 물어봐도 되는건가요? 혹시 그 학교에서 하는 학종전형 멘토단? 하면 이득보는게 있나요?? 사례금을 준다던지같은거요. 공지사항엔 안적혀있길래...,학종전형 멘토단은 저도 해본적이 없어서 잘 모르겠네요 ㅜㅜ,46074303
이중전공 할려고 예정중인 과목을 자선으로 2학기때 들어보고 싶은데 어떻게 할 수 있나요?,해당 학과에서 따로 제한을 걸어두지 않았다면 타과생도 수강할순 있습니다,46040336
어디에 문읳를해야하는 건지 몰라서 여기에다가 여쭤봅니다 ㅜㅜ 핵심교양의 경우 해외에 나가서 듣는것도 인정가능한가요??만약 가능하다면 그 과목이 인정가능한지 어디에다가 물어봐야하나융ㅜ.ㅜ,윗분 말씀이 맞습니다^^,46018444
이번에 신청한 계절학기 자선으로 뜨는것 지금 변경할 수 있나요?,본인의 전공과 상관없는 타과 전공은 자선으로 분류됩니다 이후에 이중전공과 연계해 이수구분정정을 할 순 있습니다,45666956
교환학생 갔다와서 학점인정을 받은 과목이랑 이름이 거의 비슷한 과목을  이번 계절학기로 수강하려고 하는데 별 문제가 없겠죠?? 경영학과입니다. 아시는 분 댓글 부탁드려요~~~ 졸업사정 할때 학점이수에서 걸릴까봐 ㅠㅠㅠ 걱정됩니다,해외에서 들은 과목명과 금번에 계절로 듣는 과목명이 비슷한 건 상관없습니다 형식상으로 두 과목은 완전히 별개의 과목이니까요 그러나 두 과목의 수업 내용까지 비슷하다면 추후에 해외학점을 인정한 전공학과에서 문제를 삼을 수도 있습니다 이건 해당 학과 사무실에 문의바랍니다,45497359
안녕하세요!이중전공을 변경할려구 하는데 변경하면 학점이 자선으로 되자나요. 그럼 자선학점은 못 없애나요? 바꾸기 전 이중전공 수업으로 재수강하는 방법밖에없나요?그리고 이중전공에서 부전공으로 바꾸는 기간은 2학기에 밖에없나요?,네 재수강 하실거면 그렇게 해야하고 부전공 변경은 매학기마다 할 수 있습니다,45450748
안녕하세요! 지금 2학년 1학기 다니고 있으면 전과는 안되는건가요?ㅠㅠ,이미 3학기 재학중이시네요 안타깝지만 불가능합니다,45434614
학점이 저번학기 때 교수님이랑 면담해서 받은 1학점 밖에 없는데 지금 자퇴해도 재입학 내년에 가능한가요? 재입학 왠만하면 학과장실에서 받아주나요?,아마 패스페일 과목인듯 한데 학점은 취득하셨으니 상관없고 평점도 패스는 반영이 안 되니 조건은 된다고 보여집니다 취득학점이 없고 평점이 0이면 안되거든요,45337343
안녕하세요! 4학년인데요 계절신청대상자가 아니란게 무슨말이죠??,7학기 재학생 중 계절학기로 졸업학점을 다 채울 수 있는 분들은 신청이 불가능합니다 8학기를 0학점으로 둘 순 없으니까요 ㅜㅜ,45299274
계절학기 성적에 관해서 궁금해요.계절학기 수강생이 만약에 10명 아래라고 한다면 일반 학기란 똑같이 절대평가로 학점 주는건가요?,"계절학기도 A,B,C유형 다 적용됩니다 간혹 인원수가 모자라도 특수한 사정으로 폐강이 안되는 수업들이 있는데 이때도 성적평가 기준이 다 적용됩니다",45271645
안녕하세요!! 계절 교양영어 진리평화창조는 초수강 기준인가요 아니면 아무거나 들어도 되는 건가요??,11학번 이후 학생분들은 입학 무렵에 영어시험을 치셨을텐데 그 성적을 기준으로 반을 나눕니다 아마 문자나 메일로 공지되었을겁니다,45202749
부전공 변경은 어떻게 하나요? 공지가 없어서요,"이중변경기간 끝나고 바로 공지뜹니다 보통 4월, 10월 무렵에 합니다",45179616
교환 다녀온 다음 학기에 (국장 커트인 12학점 받아온 단 가정 하에) 국가장학금 정상적으로 받을 수 있나요? 성적 산출이 늦게 된다고 들어서요,해외에서 취득한 성적과 상관없이 국내에서 취득한 직전학기(가장 최근 학기) 성적으로 심사합니다,45152947
자퇴하고나서 내년에 재입학하게되면 재입학했다는 기록이 안남고 19학번으로 들어가나요? 학교에도 재입학했다는 기록이 안남나요? 현재 17학번인데 학사경고받은 기록같은것도 다 리셋되는건가요?재입학제도에 대해서 알려주세요,"그냥 제적 상태가 재학으로 원상복구될 뿐입니다 제적 전의 성적, 등록, 휴학, 학사경고, 재학연한 등은 계속 유지됩니다",45143334
이중전공을 변경하면 그 전에 들은 이중전공 학점은 다 자선으로 넘어가나요?,보통은 자선으로 다 넘어갑니다 다만 기존에 들었던 이중전공과 이번에 바꾼 이중전공 간에 교류학점이 인정된다면 유지될 수도 있습니다,45068586
이중 변경하기전에 일단 자선으로 들었는데 변경하면 전공학점으로 되죠?,네 맞습니다~,44963176
외국어인증 관련해서 문의드립니다 ! 제가 이번학기 졸업예정자인데 방학때 성적을 내도 될까요 ? 안된다면 방학때 외국어연수 평가원 수업을 들어도 될까요...? ㅠㅠ,윗분 말씀대로 원칙상으론 학기중 제출이 맞지만 교수님이랑 교직원분께 사정을 잘 말씀드리면 받아주시는 편이니 너무 걱정마세요 ㅋ,44944821
안녕하세요 존경하는 조교님!???? 이중전공에 관해 여쭤볼것이 있어서 질문 드립니다!공대-공대 이중전공생인데요. 전공에서 개설된 수업 말고 이중전공과에서 이수한 수업은 나중에 이중전공변경하게되면 전공수업으로 이수한걸로 안되나요? 자선으로 되는건가요?!? (예를들어서 전공에서 이산수학안듣고 이중전공과에서 이산수학들은거),윗분 말씀대로 타 학과간 동일 교과목인지 확인바랍니다 보통 그런 수업들은 교류 학점 대상이거든요 그 외에 본전공과 교류가 안되는 과목들은 이중 변경 시 다 자선 처리됩니다,44849185
어차피 시험 너무 망쳐서 무조건 재수강할 과목인데 그냥 네번빠져서 에프맞으면 안좋은점이 있나요??,해당학기의 평점은 급격히 떨어지겠지만 그것도 감수하겠다고 하시면...뭐 개인적으론 재수강 할거면 C나 F나 그게 그거라 생각합니다 ㅋ (단 16학번 이후론 재수강 이전 성적도 성적증명서에 기록된다고 하니 이 경우엔 되도록 에프는 안맞는게 좋다고 봅니다),44717621
안녕하세요~혹시 재수강 연결을 해제할 수 있나요??이것 때매 다 꼬이게 생겼네요ㅠㅠㅠ,이미 연결 신청하고 종정시에서도 승인됐다면 되돌리기 어려울겁니다...,44312524
안녕하세요. 유학비자 관련해서 직접 물어보고 싶은 게 있어서 그런데 학교 어디를 찾아가야 하나요???,해외연수 관련 문의는 국제교류팀에서 담당합니다~,44191511
안녕하세요~ 이중 신청할때 내는 학점에 자유선택 과목도 들어가죠?,다 포함됩니다,44189822
안녕하세요 조교님! 일반 휴학이라는 것은 일정 수준의 등록금을 내고 휴학하는건가요? 등록 휴학은 휴학하고서도 장학금을 계속 받으시는 분들만 하는건가요?,일반휴학은 말 그대로 그냥 휴학하는거고 등록휴학은 복학학기의 등록금을 미리 내고 휴학하는겁니다 장학금 수령 등의 이유로요 ㅋ,44079949
안녕하세요 조교님 저는 철학을 부전공으로 선택했었는데재수강이 필요한 과목이 다시 안 열리네요..학종지에 물어보니 개설안되거나 폐지안되면 어쩔 수가 없다고..어디에 문의를 할 수 있을까요..?그리고 이번에 개편된대로 부전공없애고 단일전공으로 변경할 생각인데 그럼 부전공으로 들었던 철학과목은 자선으로 변경되는게 맞나요?감사합니다조교님,"폐지는 안했지만 개설은 더 이상 하지않는 수업들이 종종 있습니다 제가 근무한 학과에서도 비슷한 경우가 있었는데, 이때는 현재 개설된 전공 수업 중 하나로 재수강 연결이 가능한지 문의하는게 좋습니다",43771846
"안녕하세요! 제가 등록휴학 1년하고 연속으로 휴학이라 일반휴학 상태인데요, 복학하고프면 그냥 휴학신청해도 장학금 받겠죠? 그리고 등록휴학상태면 복학할 때 장학금납부 절차가 필요없는건가요?",윗분 말씀대로입니다^^,43761136
설캠인데 이중전공에도 졸업시험이 있나요?(외국인도 그러는지 궁금해요!),윗분이 친절히 잘 설명해주셨네요^^,43736074
조교님 익명으로 쓴 글을 누가 썼는지 알아내는 방법도 있나요??,전 잘 모르겠네요 ^^;;,43651984
조교님 30명 정도 되는 수업에 한국인이 10명 이하면 절평인가요??? 교수님도 잘 모른다고 하셔서...,윗분 말씀대로입니다 외국인 학생들은 따로 평가를 받으니 나머지 한국 학생들끼리 경쟁합니다 10명이하면 B유형 맞습니다,43625718
자막 활용하는법 교수님아 자막을 올려주셧는데 유투브 영상에 넣어봐야 하나요? 자막 어떻게 넣나요? ㅠㅠㅠ,웬만한 동영상 플레이어들은 다 자막 지원을 합니다 인터넷에서 동영상 플레이어 하나 다운받으시고 설정에서 자막 검색을 해보시길 바랍니다 교수님이 올리신 자막 파일을 적용하면 아마 해결될겁니다,43255797
재수강을 두 번 할 수 있나요? 재수강 한 과목에 F를 받았는데도 최대 재수강 횟수에서 차감돼는 건가요?,"동일 교과목, F상관없이 다 차감됩니다(단 계절학기를 통한 재수강은 차감 안 됨)",43237017
안녕하세요 조교님편입생도 전필 다 들어야하나요??당연히 듣는건줄 알았는데 어디서 안들어도된다는 말을 들어서요,No answer by 에타조교,43073954
"존경하는조교님 학점채우기용으로 들을만한 계절학기 추천해주실수 있나요 미네르바, 교영은 학기중에 들어놨습니다.. 없으시다면.. 유감...",학점채우기 용이라면 타전공을 자선으로 듣는것도 나쁘지 않다고 봅니다 교양은 저도 딱히 추천해드릴만한 수업이 없어요 ㅋㅋ; 본인이 좋아할만한 타전공 수업이 있거나 자선으로 학점 채워도 상관없다면 그 방법도 권해드립니다~,42977846
저희 편입생 아니면 전공 54학점만 듣고 자선으로 채우는거 불가능한가요?,"각 학번별, 단과대별, 편입생 여부에 따라 이수학점이 다 다릅니다 그러나 보통은 전공 54학점만 듣긴 무리죠",42949740
조교님 안녕하세요. 제가 후기이중생각하는데 군대가기전에 선배한테들었던 자선으로 미리 휴기이중할 수업들어놓으면 나중에 이중전공 헉점으로 인정되는거 아직도 살아있나요. 그리고 후기이중들으면 추가학기처럼 돈냐나요 아니면 그냥 원래학기처럼내나요?,후기이중전공의 경우 자신이 이중전공을 하는 단과대를 기준으로 등록금을 납부합니다 그리고 후기이중을 염두하고 미리 수업들을 들어놓으셔도 됩니다,42567064
