,글쓴이,내용,더보기,id,작성시간,좋아요,댓글 수
2621,익명,조교님 안녕하세요F 학점 관련해서 질문할 것이 있습니다.F 학점을 맞게되면 1. 성적 처리할 때 당해 학기에 포함되나요?2. 기록으로 계속 남나요? 재수강 한다고 했을 때 재수강 후에 기록에서 지워지는 지 궁금합니다.,1,33297483,2017-11-22 21:50,0,5
2622,(알수없음),훕커 계절 들으려고 하는데요 2016학년도 이전 입학생만 가능하다는데 16학번도 수강 가능한가요?,0,33292612,2017-11-22 19:54,0,3
2623,익명,안녕하세요 조교님!부전공으로 하고 이중전공돌리는게 많이 힘들까요?ㅠ이중으로 돌리는 것도 해당되는 과에 티오가 있으면 되는 걸로 아는데 또 다른 조건있나요?- 항상 답변해주셔서 정말 감사해요! 많이 배워갑니다ㅠㅠ 건강하세용 !,0,33285266,2017-11-22 16:43,0,3
2624,익명,조교님! 항상 고생하십니다 ????질문 드릴게 있어서요. 브릭스 융합 전공 상경트랙을 탄다면학년 구분되어있는 예를들어 3학년꺼 뭐뭐뭐 4학년꺼 뭐뭐뭐2학년때 미리 들어도 되는 건가요?!,0,33278987,2017-11-22 13:49,0,2
2625,ㅇㅈㄷㅇㄴ,조교님 막학기 8학기이면 8학점들어두 등록금 안깎아주나여?,0,33276990,2017-11-22 12:51,1,2
2626,익명,조교님! 이중전공으로 융복합소프트웨어를 신청하려고 하는데요!신청페이지 보니까 글로벌캠퍼스에 공과대학이라고 나와있더라구요1. 졸업장에는 글캠으로 찍혀나오나요?2. 글캠이니까 수업들으러 글캠으로 가야하나요??,0,33272793,2017-11-22 10:53,0,3
2627,익명,조교님!!이번에 계절 처음인 신입생인데요!! 1학기때꺼 재수강 하려고하는데 재수강 연결어떻게 하나요???ㅜㅜ종정시에서 재수강과목 선택에도 아무것도 안떠서요ㅜㅜ,0,33271341,2017-11-22 10:09,0,2
2628,익명,안녕하세요 이중전공 a - 부전공 b - 이중전공 c - 부전공 d 의 과정으로 부전공 d로 변경하는 게 가능한지 알고싶어요!,0,33268216,2017-11-22 6:17,0,2
2629,익명,안녕하세요! 2학점짜리(교양) 수업을 1학점짜리 수업으로 재수강 할 수 있나요??,0,33268080,2017-11-22 5:26,0,2
2630,익명,조교님 안녕하세요!! 제가 영통인데 계절학기를 들으려고 하는데여 ㅠ 영통이면 실용외국어 토익과목 수강 못하나여 ??,0,33264450,2017-11-22 1:26,0,2
2631,익명,안녕하세여 조교님 이중으로 법학과 할수 없나여?,0,33255046,2017-11-21 22:37,0,5
2632,익명,안녕하세요 조교님! 저는 글캠 17학번생입니다. 계절학기로 설캠에서 미네르바나 다른 수업들을 들을수 있나요?,0,33252944,2017-11-21 21:57,0,1
2633,익명,저는 조교는 아니지만 여기 올라오는 글들 정말 수강편람 혹은 학사공지만 읽어도 답나오는 질문들이 너무 많네요.... 기본적인 서칭은 하고 물어봅시다 여러분 ㅠㅠ 진짜 너무하시는듯 물론 에타조교님이 봉사 형식으로 하는거긴 한데 내가 좀만 노력해도 답나오는건 스스로 서칭합시다 제발,0,33243710,2017-11-21 18:17,11,1
2634,익명,내년 2월에 군입대 하더라도 이번에 이중전공 신청해야 하나요??도와주세요 조교님 !,0,33240592,2017-11-21 16:56,0,3
2635,익명,"현재 4학년 1학기인데, 내년에 졸업유예할 일이 있어서  유예하려는데, 13학점 남았어요유예하려면 13학점 중 일부를 남겨야하죠??교양 재수강으로는 5학년 1학기까지 넘어갈 수 없나요?? 안되면 전공 2학점짜리라도 남겨서 2학기 때 들어야 가능한가요??",0,33238867,2017-11-21 16:14,0,4
2636,익명,교양과목인데 전공대체되는 과목을 계절학기로 수강하려하는데 따로 어떤 절차를 밟아야하나요..?,0,33219141,2017-11-21 1:27,0,1
2637,익명,안녕하세요 조교님 항상 고생많으셔요제가 이중을 통대로 신청하고 내년 1학기말고 2학기때 들을 려고 합니다 다른과는 어떤지 모르겟는디 저희과는 2학기때 들을 수 있는 과목이 있고 1학기때 들을 수 있는 과목이 있던데 이중도 마찬가진가요? 그러면 언어를 배울때 순서대로 못배우지 않나요??,0,33212520,2017-11-20 23:32,0,2
2638,익명,"조교님! 제가 미컴이중을 신청하고 싶은데 만약 떨어졌을경우 부전공을 하려합니다. 그런데 부전공을 이중으로 변경하려면 1.학기중에 이중으로 변경신청 (티오나면 가능) 2.후기이중전공 이렇게 두개방법이 있는걸로 아는데 1번경우가 많이 힘든지,배정기준은 뭔지 궁금합니다. 그리고 2번경우는 4년안에 졸업하기가 힘든지도 궁금합니다. 답변감사합니다.",0,33207378,2017-11-20 21:54,0,2
2639,익명,조교님! 휴학 중에도 이중변경신청이 가능한가요??,0,33203270,2017-11-20 20:24,0,1
2640,(알수없음),플렉스 다시보고 교양외국어 진리반으로 올리려면 시험 따로 치고 성적 입력해야하나여?? 그 과정이 어떻게 되는지...,0,33200932,2017-11-20 19:24,0,1
2641,익명,"안녕하세요, 조교님. 혹시 코어 관련도 질문드려도 될까요?코어 전공 가능한 학과 재학 중인데, Core 학업 지원금의 경우 무조건 석사 과정을 밟을 학생만 신청 가능한가요? 혹은 코어 과정 중인 3, 4학년 모두 신청 가능한지 궁금합니다.",0,33197942,2017-11-20 18:04,0,1
2642,익명,"조교님!국제지역대학 1학년 학생입니다부전공 신청해서 후기이중전공으로 가려 한다면6학기까지 1전공, 이중/부전공 이수학점체계는어떻게 되나요?",1,33197041,2017-11-20 17:38,0,3
2643,익명,조교님! 글켐 통대에 재학중인 17입니다 이중전공으로 문화콘텐츠학과 전공 하려고 하는데 학점은 평균 몇점대 정도 돼야하나요?ㅠㅠ 제가 학점이 많이 낮아서ㅠㅠ 그리고 배정기준이 전체선발이라고 돼있는데 무슨말인가요?,0,33191285,2017-11-20 14:55,0,2
2644,익명,"조교님!! 제가 마인어를 이중전공을 할건데요, 나중에 인도네시아 해외유학이나 연수 그런제도가 마련되어있나요? 1전공생들과의차별이 많이심할까요? 궁금합니다!",0,33185489,2017-11-20 12:10,0,1
2645,익명,제가 코어 지역전문가를 신청했는데 장학금 지급은 언제 어떤조건으로 되나요?,0,33182861,2017-11-20 10:44,0,1
2646,익명,이중전공을 듣다가 다른걸로 바꾼 경우에는 처음부터  이중 학점을 채워야하나요? 아니면 인정해주나요?,0,33181499,2017-11-20 9:53,0,1
2647,익명,안녕하세요  제가 전공 재수강을 잔뜩 해야할거 같은데 재수강은 학과 내규상관없이 절대평가인거 맞 죠? 아니라는 끔찍한 소릴 들어서....,0,33181445,2017-11-20 9:51,0,2
2648,익명,동기한테 들었는데 군휴학 하고 복무중인 사람이 들을 수 있는 싸강이 있나요?? 있다길래...;;,0,33180975,2017-11-20 9:28,0,1
2649,(알수없음),"안녕하세요 조교님이중전공때문에 질문 올립니다경제나 경영, 전공심화 셋중하나 부전공 할생각인데 이중 아무거나 신청했다 떨어져도 부전공은 여전히 자유롭게 신청가능하죠?",0,33176292,2017-11-20 2:04,0,3
2650,익명,저는 수학과고생공에 일반생물학및실험이라는 과목이 있고바메공에도 일반생물학실험이 있어요.근데 제가 바메공을 이중전공 할건데 생공의 일반생물학을 이미 수강했습니다. 그러면 같은과목이니까 바메공 전공으로 인정해주나요?,0,33166331,2017-11-19 22:40,0,1
2651,익명,"조교님 안녕하세요! 이중전공 신청 기준 중 학점은 1,2학기 평점인가요? 아니면 1학기만 들어가나요??",0,33158956,2017-11-19 19:53,0,2
2652,익명,"안녕하세요 조교님! 제가 먼저 A전공을 부전공으로 신청해서 한 학기동안 들어보고 적성에 맞으면 2학기에 이중전공으로 올리고 싶은데요, 이런 경우에는 부전공에서 이중전공으로 올릴때 어떤기준이 필요한지 궁금합니다! 그리고 변경하는방법도 여쭤보고싶습니다",0,33154064,2017-11-19 17:40,0,4
2653,익명,"조교님~!제가 겨울방학때 핵심인문기초를 재수강하려고 그러는데 그 다른 문화와예술,역사와철학이있는 그 교양 카테고리에서 재수강 못하죠? 핵심인문기초카테고리내에서만 재수강해야되죠?",0,33148066,2017-11-19 14:31,0,6
2654,익명,조교님 안녕하세요제가 이중을 행정으로 하려고 하는데 이중하는 사람들도 졸업논문 써야하나요?,0,33147392,2017-11-19 14:08,0,1
2655,익명,조교님! 2학년때 전공필수과목을 안듣고 나중에 들어도 되나용...?ㅠㅠ,0,33126737,2017-11-18 21:48,0,2
2656,익명,조교님! 언제나 수고가 많으십니다!!ㅠㅠ이중전공 관련해서 질문이 있는데요!1지망 2지망 둘다 해서 1지망 붙으면 무조건 1지망으로 배정받는거죠? 2지망은 1지망을 떨어졌을때만 고려해서 배정해주는거죠??1지망을 붙었는데 혹시 2지망과가 미달이라 거기를 배정해준다던가 하는 2지망영향이 있을까 해서요...ㅠㅠ,0,33123546,2017-11-18 20:17,0,2
2657,익명,안녕하세요 조교님! 교환학생 가서 듣는 과목들 성적 평가 방식이 패스올패일이면 올 패스 받았을땐 학점 계산이 어떻게 되는건가요..? 직전 학기 외대에서 받은 학점을 따라가나요?,0,33100773,2017-11-18 1:08,0,4
2658,익명,"안녕하세요! 조교님 고생많으십니다??이중전공하는 과에서 교직이수가 가능한가요?가능한 과는 무엇이 있으며, 어디서 확인할 수 있나요?(국금이나 경영, gbt중에 가능한 과 있나요?)이 외에도 교직이수를 할수있는 방법이 있다면 알려주세요!ㅎ",0,33099292,2017-11-18 0:36,0,4
2659,익명,계절학기로 미네르바 재수강을 하려고하는데요 신청방법은무엇이고 수강료는 얼마인가요 !?,0,33077940,2017-11-17 15:30,0,4
2660,(알수없음),"조교님 안녕하세요!1학기때는 5월 8월 3째주 금요일에 조교장학금 지급됐다던데, 요번학기는 오늘인데...안들어오네요..학교 어디로 문의해야알 수 있을까요!!!??",0,33073939,2017-11-17 13:34,0,1
2661,익명,항상 사랑합니다 조교님 ㅎㅎ부전공은 계속변경가능한거죠??,0,33071881,2017-11-17 12:33,0,2
2662,익명,"조교님 궁금한점이있어요!!!저는 상경을 1전공으로 하고있습니다.이중을 독일어로 하려고했는데융합전공에서 국가리더전공, 지역경제개발전공, EU, 브릭스에도 관심이 생겨서요이 전공에서는 뭘 배우나요??또 커리큘럼은  어떤지 알려주세요^^",1,33060406,2017-11-17 1:03,0,3
2663,익명,이중전공 조건에 토익이있으면 신청하기 전까지 이 성적을 가지고 있어야 되나요??,0,33054187,2017-11-16 23:08,0,2
2664,익명,조교님!!! 저는 국가리더 생각하고 있는데글캠에는 형법이랑 설캠이 민법인걸로 알고있어요근데 글캠인 학생이 설캠 수업 들을 수는 없나요?ㅠ형법 보다는 민법에 더 관심이 많아서요...,0,33040303,2017-11-16 17:30,0,2
2665,익명,"조교님 제가 부전공을 신청을 할 예정인데, 아직 신청되지 않은 상태에서 부전공 할 학과의 계절학기를 신청해서 들을 수 있나요?",0,33038722,2017-11-16 16:46,0,2
2666,익명,안녕하세요 조교님.저희 학교 교수님들 연락처 일람 어디서 볼 수 있을까요융복합소프트웨어 전공 주임 교수님과 만나뵈어야 할 일이 있는데 연락처를 모르니... 알려주세요!,0,33033842,2017-11-16 14:30,0,5
2667,익명,"안녕하세요 죠교님! 이번 2학기 때 진로설계세미나 듣고 있는 17학번입니다!만약 패스페일 과목을 페일하게 되면 그냥 학점이 사라지는 건지, 아님 F로 되어서 2학기 학점에 영향을 끼치게 되는지 궁금합니다!친구들한테 물어보니 다들 말이 달라서 여쭤봐요ㅠㅠ항상 수고가 많으세요! 정말 감사합니다??",0,33033755,2017-11-16 14:28,0,2
2668,에타조교,"<게시물 댓글 관리 지침>게시판에 질문글을 올리시면 저보다 먼저 그리고 자세하게 답글 달아주시는 분들이 있어 힘이 됩니다 학사행정과 관련된 정보 공유 효과도 얻을 수 있어 여러모로 감사함도 느끼고 있고요하지만 한편으론 그런것도 모르냐, 당연한 걸 왜묻냐는 식의 비꼬기와 반말로 댓글을 다는 일부 학생들도 있어 안타까운 마음이 드는 것도 사실입니다 질문과는 전혀 상관없는 댓글을 다는 분들도 더러있고요이에 따라 건전한 게시판 운영을 위해 아래의 댓글 관리 지침을 안내하오니 참고해주시길 바랍니다* 해당 지침에 해당되는 댓글들은 별도 통보 없이 삭제 및 경",1,33014510,2017-11-16 0:03,8,0
2669,익명,안녕하세요!엘디 엘티학부의 경우 이중전공 신청 기간이 1월 초던데이걸 하려면 이중 신청기간에 안하고 기다리고 있으면 되나요?,0,32984470,2017-11-15 14:26,0,2
2670,익명,flex 정기시험 보면 상시시험 2회 볼수있는걸로 알고있는데상시시험으로도 실용영어 학점대체 되나요?,0,32983987,2017-11-15 14:13,0,1
2671,익명,"조교님 안녕하세요!노어과 같은 경우, 전공생들은 외고생, 유학생 등은 처음부터 상위 반에 배치된다고 하는데 이 제도가 이중전공생과 부전공생에도 해당되는 건가요?",0,32981572,2017-11-15 13:03,0,1
2672,익명,조교님 안녕하세요!!나날이 추워지는데 조교님 항상 따뜻하게 다니시길 바랍니다ㅎㅎ다름이 아니라 게시판에 게시물을 부착할 경우 어디에서 허가를 받으면 되나요?? 글캠 학생입니다!,0,32978643,2017-11-15 11:42,0,1
2673,익명,조교님 안녕하세요~글캠 전자과 학생인데혹시 영어학과 이중전공 신청 가능한가요?,0,32978160,2017-11-15 11:28,0,2
2674,익명,"조교님 항상 고생이 많으십니다! ㅜㅜ경제 부전공, 경영트랙(과 내 교류학점 인정) 을 하고 있는데경제학과에서 경제학원론을 들었다면, 경영학과의 경제학원론 수업을 들을 수 없는 건 가요?",0,32963338,2017-11-14 23:37,0,1
2675,익명,조교님 계절학기도 장바구니 기능이 있는건가요..? 공고에 해당 내용은 없는거 같아서..ㅠㅠ여쭤봅니다.,0,32957358,2017-11-14 21:43,0,3
2676,익명,계절때 재수강 하면 재수강 카운트에 안들어가나요??,0,32951902,2017-11-14 19:34,0,1
2677,익명,조교님 안녕하세요코어산업과 융합전공관련해서 질문이 있습니다.현재 서양어대학 1학년으로 재학중입니다.제가 1학기에 글로벌지역학 모델로 코어사업 신청을 했습니다. 지금은 융합전공 융복합소프트웨어를 이수하려고 생각하고있습니다.이런경우 코어사업 신청을 취소해야하나요? 아니면 그냥 11월 말에 융복합소프트웨어를 신청하면 되나요?언제나 친절한답변 감사합니다,1,32934676,2017-11-14 11:06,0,5
2678,익명,조교님 안녕하세요! 저는 지난학기에 이중전공을 신청했다가 다음학기부터 부전공으로 바꾸고 싶어하는 2학년생입니다ㅠㅠ 부전공(전공심화)을 신청하고 나면 이중전공은 자동으로 취소되는 건가요? 그리고 부전공은 어떻게 신청해야 하나요?,0,32931440,2017-11-14 8:53,0,2
2679,익명,조교님~!이중전공 1지망 떨어지면 그 1지망으로 무조건 부전공되는거아니죠?항상 감사합니다^^,0,32926639,2017-11-14 1:39,0,1
2680,(알수없음),안녕하세요 두 가지 질문이 있습니다1. 졸업시험이 강의시간이랑 겹치는데 교수님께 말씀드리면 그냥 인정해주시는건지 유고결석계가 따로 있는 건지 궁금합니다2. 혹시 졸업시험을 떨어진다고 해도 논문으로 대체할 수 있다는데 그 논문에 관한 것은 과사에 물어봐야하나요?,0,32925192,2017-11-14 1:05,0,2
2681,익명,조교님. 이중전공을 캠간으로 했을 때.1년은 글캠(1전공) 1년은 설캠(2전공)으로 수강신청이 가능한가요? 아니면 무조건 학기에 2개 전공을 동시 이수해야 하나요?,0,32919206,2017-11-13 23:17,0,1
2682,익명,"조교님! 저는 2-1은 부전으로 듣고, 2-2에 부전에서 이중으로 올리려고 하는데요. 부전을 듣겠다고 생각하면 이중을 신청하면 안되는 건가요? 저는 1학기 부전으로 중국 외교통상을 듣고, 2학기때 (중외통이 적성이 맞으면 그대로, 아니면 상경계열로) 이중으로 올리고 싶거든요..! 부전은 신청 어떻게 하나요? 나중에 공지가 뜨나요? 알려주시면 감사하겠습니다ㅠㅠ",0,32918050,2017-11-13 22:58,0,3
2683,(알수없음),조교님 수고가 많으세요ㅠㅠㅜ혹시요 졸업유예할때 추가 학점을 들어야한다든지 돈을 내야한다든지 하는게 있나요?? 설캠입니다..,0,32915192,2017-11-13 22:07,0,5
2684,익명,"조교님 안녕하세여 4학년 2학기까지 꽉꽉 채워도 12학점 남을거 같은데 4-1 여름방학때 6듣고 2학기끝나고 겨울방학 계절로 6들으면 134완료됩니다.계절로 졸업학점 이수되는지 , 그리고 된다면 다음해 2월에 졸업되나요??",0,32910760,2017-11-13 20:38,0,2
2685,익명,진로취업센터 스크랩 어디서 봐여??? 못 찾겠어요,0,32893260,2017-11-13 12:58,0,1
2686,익명,조교님 안녕하세요~ 수강편람에서 플렉스 점수가 몇점 이상이면 학점을 받을 수 있다고 보았는데 신입생 입학할 때 보았던 시험도 가능 한 건가요?? 만약 가능 하다면 어디로 어떻게 문의해야 받을 수 있는 건가요?,0,32883852,2017-11-13 2:54,0,4
2687,익명,혹시 경영 이중전공 학점컷이 얼마정도되나요ㅠ 평균이라던가..(글캠입니다),0,32879595,2017-11-13 0:46,0,1
2688,익명,혹시 2학년때 이중전공을 변경하게 되면 한학기를 더 다니게 되는 건 확실하죠?,0,32877082,2017-11-12 23:57,0,1
2689,익명,조교님~!융합전공이랑 혁신융합전공은 다른 거죠??,0,32874761,2017-11-12 23:12,0,4
2690,익명,"안녕하세요~ 조교님!지금 1학년인데요! 제가 이번 겨울계절학기를 통해서 1학년 1학기거 핵심인문기초를 재수강하려고 하는데,겨울계절학기 점수가 2학기로 들어간다고 해요! 그럼 저는 2학기때도 핵심인문기초를 2개 들은걸로 되나요?제가 1학기때 18학점을 듣고, 2학기때  2학점을 재수강하고 있어서 재수강 학점까지 20학점이거든요. 그러면 1학기는 16학점 2학기는 20학점인 상태인데,  그 계절학기 학점이 2학기로 들어갈 수 있나요? 혹시 학점 이월제로 저는 원래 2학기때부터 22학점까지 들을 수 있는 거니까 1학기 과목을 계절학기로 재수강해도 상관없는 건가요?",0,32868474,2017-11-12 20:56,0,3
2691,익명,조교님 ! 2017년부터 F도 평점산정에 들어간다는 소문을 들었습니다 사실인가요?퓨ㅠㅠㅠㅠㅠㅠ,0,32863829,2017-11-12 18:50,0,2
2692,익명,안녕하세요 질문드리려고합니다 ㅠㅠ 세계문화예술경영전공은 이번 년도 정원제한이 있나요?? 있다면 몇명인가요.. 왜 못찾겠죠ㅠㅜㅠ,0,32862063,2017-11-12 17:58,0,8
2693,(알수없음),안녕하세요 조교님전공심화를 신청하면 이중전공은 못하는거죠? 관련 내용이 잘 없어서 여기에 질문드려요 ㅠㅠ,0,32856313,2017-11-12 15:00,0,4
2694,익명,내년 2학기에 7+1 프로그램을 신청을 하려고 합니다.한국 학비(외대)가 면제되는 것 외에 교류 가는 학교에 학비를 내야 하는데 우수 선발로 가면 장학금이 따로 나오는 건가요?,0,32853449,2017-11-12 13:23,0,2
2695,익명,혹시 우리학교도 졸업전 공무원 합격시 등록금 감면같은 혜택 있나요?,0,32833644,2017-11-11 21:47,0,3
2696,익명,안녕하세요! 조교님~><경영 이중전공 시험 자격이 3.0이상이어야하는데 시험이 12월20일날인데 1학기 성적만 본다는 뜻인가요?,0,32829105,2017-11-11 19:26,0,5
2697,(알수없음),조교님 제가 3-2 휴학했는데 이번계절 듣고 2018년도 1학기에 복학할수있나요?,0,32799122,2017-11-10 21:47,0,2
2698,익명,수고하십니다 조교님??이중은 신청하지않거나 탈락하면 이중변경기간에 신청해야된다는건 아는데 부전공은 따로 신청기간이 있나요??,0,32794767,2017-11-10 19:56,0,3
2699,익명,부전공을 듣다가 이중전공 변경으로 그전공으류다시 이수하는경우에는 1전공을78학점 이수해야하나요??,0,32794296,2017-11-10 19:41,0,2
2700,익명,조교님!제가 국금을 부전공으로 하고있는데 후에 토익점수와 학과시험을 준비해서 경영을 이중할 생각입니다. 그렇게되면 궁금한 점이1) 타과 부전공하다가 경영으로 이중을 하면 이중변경 신청기간에 하는게 맞나요?2)맞다면 학과시험이 이중변경신청자들을 대상으로 치뤄지나요?3)이중전공으로 경영을 하게 되었다면 그전에 부전공일때 들었던 국금 학점들을 경영 이중 학점에 포함시킬수있나요?,0,32792141,2017-11-10 18:41,0,5
2701,익명,조교님!학사경고도 학칙에 의거한 징계인가요? 제가 국내대학 교류를 신청하려는데 징계가 있으면 안된다고 해서요 ㅜㅜㅜ,0,32786387,2017-11-10 16:04,0,2
2702,익명,"안녕하세요. 이번 학기에 20학점으로 듣고 있는데요, 플렉스로 성적을 대체하면24학점 이수로 간주해서 문제가 생기나요?",0,32780157,2017-11-10 13:06,0,1
2703,익명,조교님 저희학과교수의 조언이  필요한데 면담신청은 어떻게 하나요?,0,32763029,2017-11-09 23:29,0,2
2704,익명,조교님 안녕하세요?국내 학점교류 관련해서 문의드립니다. 지금 성적 기준이 3.0인데 그러면 3.0만 넘으면 무조건 되는건가요 아니면 이것도 성적순으로 잘리나요..?,0,32745920,2017-11-09 15:56,0,2
2705,익명,부전공 이수학점이 21로 편람상에 나와있는데 이건 최소이수학점 맞죠?? 더 들어도 되는거죠?전공83 부전21 교양26으로 하면 졸업학점이 안나와서요 ㅜ,0,32744012,2017-11-09 15:01,0,4
2706,익명,"이번계절학기에  경영학부에서 열리는 회계원리를 들으려고하는데, 경제부전공으로 인정되나요?",0,32743195,2017-11-09 14:35,0,1
2707,익명,조교님 수고하십니다질문은 교양영어를 플렉스로 대체할수 있다고 들었는데용 재수강도 대체 가능하나요??,0,32738909,2017-11-09 12:29,0,8
2708,익명,안녕하세요 조교님 저 질문이있는데요 제가지금 부전공을 하고있는데 그걸 이중전공으로 올리고싶은데 지금신청하는것인가요?ㅠ,0,32738121,2017-11-09 12:05,0,3
2709,(알수없음),서울캠 > 글캠 통계학과이중 혹은 부전공 가능한가요?,0,32727830,2017-11-09 1:46,0,1
2710,익명,조교님 수고하십니다 ^-^제가 전에 A전공을 이중전공으로 신청했다 떨어져서 부전공이 됐다가 바꿔서 B전공을 이중전공으로 신청했는데 떨어져서 부전공 중입니다. 이 B전공을 이중전공변경기간에 이중전공으로 올리는게 가능한거죠? 사실 제가 B전공을 신청할 때 부전공 변경기간에 A에서 B로 변경했는지 이중전공변경기간에 아예 B로 신청했다가 떨어져서 B가 됐는지 잘 기억이 나지 않는데 괜찮은거죠...? ㅠㅠ,1,32707317,2017-11-08 18:37,0,3
2711,익명,지금 하고있는 이중전공을 다른 학과 부전공으로 바꾸려고 하는데 그것도 이번 이중전공 변경기간에할 수 있는건가요??,0,32705752,2017-11-08 17:55,0,4
2712,익명,"조교님, 저는 학점 맞춰서 경영 이중을 하려고 해요! 그렇지만 아직 딱히 진로를 정하지 못해서.... 지금 생각하고 있는 바로는 경영을 부전공으로 들으면서 한 학기 동안 어떤 과목인지 무엇을 배우는지 알아보려고 해요.그런데 나중에 정말 하고 싶은 게 생겼을때, 이 부전공을 아예 다른 과로(ex.중외통이나 융지)바꿔서 이중전공을 들을 수 있을까요? 그리고 그렇게 된다면 제가 2-1에 부전공을 신청하고, 2-2에 다른 과를 이중전공으로 한다면 저는 1학기 것부터 다시 들어야 하나요?답변해주시면 감사하겠습니다!",0,32674366,2017-11-07 22:32,0,4
2713,익명,조교님 제가 이번학기 1학점 볼링 수업을 수강하고 있습니다. 만약 제가 이번학기에 볼링 수업을 패스하지 못한다면 저는 1학점을 이수하지 못한 상태가 되는건가요? 아님 1학점은 이수가 되고 다음 학기에 재수강을 해야하는건가요? 정말 중요한일이라서 그럽니다. 꼭 답변 부탁드릴게요.,0,32662250,2017-11-07 17:40,0,6
2714,익명,"안녕하세요~ 1-1 마치고 휴학했다가 2018년에 1-2학기로 복학하려고 하는 학생입니다. 수강편람 봐도 모르겠는게 많아서 질문 드려요ㅠㅠ1. 엇학기로 복학하면 (1), (2) 나누어져 있는 과목은 들을 수 없고 교양만 들어야 되는건가요? 수강신청 어떻게 해야되죠?ㅠㅠ2. 이중전공은 어떻게 신청해야되나요? 후기 이중전공(?)으로 신청하는건가요?3. 교직이수 할 수 있을까요?4. 엇학기로 복학하면 불이익이 많나요? 그냥 한학기 더 쉬고 2018 2학기에 1-2학기로 복학하는게 나을까요?ㅜㅜ",1,32661199,2017-11-07 17:10,0,15
2715,(알수없음),조교님 안녕하세요 ! 1학년 학생 입니다.이중전공을 신청하기에는 1학점이 모자란데 (현재 까지 33학점 신청) 그 1학점을 계절학기로 충당 하려고 하거든요 ~계절학기에 충당한다고 해도 이미 늦은건가요? 꼭 2학기 까지의 학점이 34여야 이중을 신청할 수 있는지 궁금합니다. 충당이 되면 학점이 부족하다고 떨어지는 일은 없겠죠?,0,32653932,2017-11-07 13:32,0,2
2716,익명,조교님! 부전공을 다른 부전공으로 변경하고싶은데 지금 이중전공 변경기간이 아니라 다음학기 부전공 신청기간에 해야하는건가요? 서울캠은 철학이 부전공만 가능해서 여쭈어봅니다,0,32653120,2017-11-07 13:09,0,2
2717,익명,조교님 안녕하세요.! 생리공결서 제출시에 같은날 수업이 두 개 이상 있었으면 생리공결서류를 두장(혹은 그이상) 작성해서 각 교수님들께 제출해야하는게 맞을까요?,0,32647974,2017-11-07 10:31,0,1
2718,익명,조교님 안녕하세요! 제가 교양 외국어 1이랑 2를 모르고 다른 과목으로 신청했는데요 ㅠㅜ 둘 중에 하나는 교양 외국어 학점으로 인정 못 받는 건가요? 중간에 드랍할 수 있는 방법은 없겠죠?,0,32641604,2017-11-07 1:51,0,2
2719,익명,"조교님 안녕하세요~별도로 규정된 교양수업을 전공학점으로 인정해주는걸로 알고있는데, 그 수업을 들은 학기가 아니라 나중에 한번에 전공학점으로 옮겨달라고 신청할수있나요?",0,32641037,2017-11-07 1:36,0,3
2720,익명,안녕하세요 조교님:)부전공이랑 이중전공의 차이점을 잘 모르겠어서요ㅠ자세히 알려주셨으면 합니당 ㅎㅎ 항상 감사합니다 !,0,32639049,2017-11-07 0:50,1,3
2721,익명,조교님 안녕하세요~ 이중전공 작년도 학점 컷이랑 이번 해 이중 변경수요는 어디서 확인할수있을까요??,0,32636481,2017-11-07 0:04,0,4
2722,익명,"조교님 안녕하세요~!경영학과를 이중전공 하려는 1학년 2학기 재학중인 학생인데요 ㅎㅎ토익점수도 이미 따놓고 전공 필기고사도 어느정도 준비해놔서 웬만하면 경영학과 이중전공 가능할거라고 예상하고있는데요혹시 이번 겨울 계절학기때 경영학과 수업을 미리 들으면, 이중전공이 경영으로 정해지게 됐을 때 그 학점이 이중전공학점으로 들어가나요~? 감사합니다 ㅎㅎ",0,32635942,2017-11-06 23:55,0,3
2723,(알수없음),지금 이중전공 변경을 해서 a를듣다가a이중을 b부전공으로 내린 후에b로 후기이중전공신청가능한가요?,0,32634195,2017-11-06 23:24,0,6
2724,익명,조교님제가 지금 1학년인데2학년 2학기때 7+1을 갔다오고 3학년부터 rotc생활 가능한가요?유급같은거 없이요!,0,32625281,2017-11-06 20:17,0,4
2725,익명,조교님!비정규과목을 수강신청했을 때 그 시간에 있던 정규과목은 유고결석 인정되나요?물론 교수님께 말씀드리고요,0,32620065,2017-11-06 18:01,0,1
2726,에타조교,"<여러분들께 드리는 당부의 말씀>안녕하세요 에타조교입니다 9월 경부터 시작된 에타조교 게시판 운영이 어느 덧 두 달 째에 접어들고 있네요해외에 있어서 시차 문제로 인한 늦은 답변시간, 아직은 익숙하지 못한 전문성으로 인해 큰 어려움도 있었지만 지금까지는 무리 없이 잘 운영되어 왔다고 생각합니다 많은 질문자분들께서 감사의 뜻을 전해주신 것에서도 큰 힘을 얻고 있고요(이 부분은 제가 가장 크게 감사를 느끼는 부분입니다)이렇게 글을 쓰게 된 것은 다름이 아니라 여러분들께 아래의 당부의 말씀을 드리고자 하는데서 비롯 되었습니다.저도 2년 반 동안 수직",1,32617026,2017-11-06 16:38,14,4
2727,익명,조교님 어문과 전공수업 재수강은 절대평가인가요?? 그렇게 알고있었는데 아니란말을 들어서ㅠㅠ,0,32615967,2017-11-06 16:07,0,2
